ADM_name,ISO3,Date,Name,Type,Season
Gibraltar,GIB,3/13/2017,Commonwealth Day,Public holiday,Spring
Gibraltar,GIB,4/14/2017,Good Friday,Public holiday,Spring
Gibraltar,GIB,4/17/2017,Easter Monday,Public holiday,Spring
Gibraltar,GIB,5/1/2017,May Day,Public holiday,Spring
Gibraltar,GIB,5/29/2017,Spring Bank Holiday,Public holiday,Spring
Gibraltar,GIB,9/10/2017,Gibraltar Day,Public holiday,Fall
Gibraltar,GIB,9/11/2017,Gibraltar Day observed,Public holiday,Fall
Gibraltar,GIB,12/25/2017,Christmas Day,Public holiday,Winter
Gibraltar,GIB,12/26/2017,Boxing Day,Public holiday,Winter
Gibraltar,GIB,1/1/2018,New Year's Day,Public holiday,Winter
Gibraltar,GIB,3/12/2018,Commonwealth Day,Public holiday,Spring
Gibraltar,GIB,3/30/2018,Good Friday,Public holiday,Spring
Gibraltar,GIB,4/2/2018,Easter Monday,Public holiday,Spring
Gibraltar,GIB,5/1/2018,May Day,Public holiday,Spring
Gibraltar,GIB,5/28/2018,Spring Bank Holiday,Public holiday,Spring
Gibraltar,GIB,9/10/2018,Gibraltar Day,Public holiday,Fall
Gibraltar,GIB,12/25/2018,Christmas Day,Public holiday,Winter
Gibraltar,GIB,12/26/2018,Boxing Day,Public holiday,Winter
Gibraltar,GIB,1/1/2019,New Year's Day,Public holiday,Winter
Gibraltar,GIB,3/11/2019,Commonwealth Day,Public holiday,Spring
Gibraltar,GIB,4/19/2019,Good Friday,Public holiday,Spring
Gibraltar,GIB,4/22/2019,Easter Monday,Public holiday,Spring
Gibraltar,GIB,5/1/2019,May Day,Public holiday,Spring
Gibraltar,GIB,5/27/2019,Spring Bank Holiday,Public holiday,Spring
Gibraltar,GIB,9/10/2019,Gibraltar Day,Public holiday,Fall
Gibraltar,GIB,12/25/2019,Christmas Day,Public holiday,Winter
Gibraltar,GIB,12/26/2019,Boxing Day,Public holiday,Winter
Guinea,GIN,1/1/2010,New Year's Day,Public holiday,Winter
Guinea,GIN,2/25/2010,The Prophet's Birthday,Public holiday,Winter
Guinea,GIN,4/3/2010,Second Republic Day,Public holiday,Spring
Guinea,GIN,4/5/2010,Easter Monday,Public holiday,Spring
Guinea,GIN,5/1/2010,Labour Day,Public holiday,Spring
Guinea,GIN,5/25/2010,Africa Day,Public holiday,Spring
Guinea,GIN,8/15/2010,Assumption of Mary,Public holiday,Summer
Guinea,GIN,9/5/2010,Lailat al-Qadr,Public holiday,Fall
Guinea,GIN,9/9/2010,Eid al-Fitr,Public holiday,Fall
Guinea,GIN,10/2/2010,Independence Day,Public holiday,Fall
Guinea,GIN,11/16/2010,Eid al-Adha,Public holiday,Fall
Guinea,GIN,12/25/2010,Christmas Day,Public holiday,Winter
Guinea,GIN,1/1/2011,New Year's Day,Public holiday,Winter
Guinea,GIN,2/14/2011,The Prophet's Birthday,Public holiday,Winter
Guinea,GIN,4/3/2011,Second Republic Day,Public holiday,Spring
Guinea,GIN,4/25/2011,Easter Monday,Public holiday,Spring
Guinea,GIN,5/1/2011,Labour Day,Public holiday,Spring
Guinea,GIN,5/25/2011,Africa Day,Public holiday,Spring
Guinea,GIN,8/15/2011,Assumption of Mary,Public holiday,Summer
Guinea,GIN,8/26/2011,Lailat al-Qadr,Public holiday,Summer
Guinea,GIN,8/29/2011,Eid al-Fitr,Public holiday,Summer
Guinea,GIN,10/2/2011,Independence Day,Public holiday,Fall
Guinea,GIN,11/6/2011,Eid al-Adha,Public holiday,Fall
Guinea,GIN,12/25/2011,Christmas Day,Public holiday,Winter
Guinea,GIN,1/1/2012,New Year's Day,Public holiday,Winter
Guinea,GIN,2/3/2012,The Prophet's Birthday,Public holiday,Winter
Guinea,GIN,4/3/2012,Second Republic Day,Public holiday,Spring
Guinea,GIN,4/9/2012,Easter Monday,Public holiday,Spring
Guinea,GIN,5/1/2012,Labour Day,Public holiday,Spring
Guinea,GIN,5/25/2012,Africa Day,Public holiday,Spring
Guinea,GIN,8/14/2012,Lailat al-Qadr,Public holiday,Summer
Guinea,GIN,8/15/2012,Assumption of Mary,Public holiday,Summer
Guinea,GIN,8/19/2012,Eid al-Fitr,Public holiday,Summer
Guinea,GIN,10/2/2012,Independence Day,Public holiday,Fall
Guinea,GIN,10/25/2012,Eid al-Adha,Public holiday,Fall
Guinea,GIN,12/25/2012,Christmas Day,Public holiday,Winter
Guinea,GIN,1/1/2013,New Year's Day,Public holiday,Winter
Guinea,GIN,1/23/2013,The Prophet's Birthday,Public holiday,Winter
Guinea,GIN,4/1/2013,Easter Monday,Public holiday,Spring
Guinea,GIN,4/3/2013,Second Republic Day,Public holiday,Spring
Guinea,GIN,5/1/2013,Labour Day,Public holiday,Spring
Guinea,GIN,5/25/2013,Africa Day,Public holiday,Spring
Guinea,GIN,8/3/2013,Lailat al-Qadr,Public holiday,Summer
Guinea,GIN,8/7/2013,Eid al-Fitr,Public holiday,Summer
Guinea,GIN,8/15/2013,Assumption of Mary,Public holiday,Summer
Guinea,GIN,10/2/2013,Independence Day,Public holiday,Fall
Guinea,GIN,10/15/2013,Eid al-Adha,Public holiday,Fall
Guinea,GIN,12/25/2013,Christmas Day,Public holiday,Winter
Guinea,GIN,1/1/2014,New Year's Day,Public holiday,Winter
Guinea,GIN,1/14/2014,The Prophet's Birthday,Public holiday,Winter
Guinea,GIN,4/3/2014,Second Republic Day,Public holiday,Spring
Guinea,GIN,4/21/2014,Easter Monday,Public holiday,Spring
Guinea,GIN,5/1/2014,Labour Day,Public holiday,Spring
Guinea,GIN,5/25/2014,Africa Day,Public holiday,Spring
Guinea,GIN,7/24/2014,Lailat al-Qadr,Public holiday,Summer
Guinea,GIN,7/29/2014,Eid al-Fitr,Public holiday,Summer
Guinea,GIN,8/15/2014,Assumption of Mary,Public holiday,Summer
Guinea,GIN,10/2/2014,Independence Day,Public holiday,Fall
Guinea,GIN,10/5/2014,Eid al-Adha,Public holiday,Fall
Guinea,GIN,12/25/2014,Christmas Day,Public holiday,Winter
Guinea,GIN,1/1/2015,New Year's Day,Public holiday,Winter
Guinea,GIN,1/3/2015,The Prophet's Birthday,Public holiday,Winter
Guinea,GIN,4/3/2015,Second Republic Day,Public holiday,Spring
Guinea,GIN,4/6/2015,Easter Monday,Public holiday,Spring
Guinea,GIN,5/1/2015,Labour Day,Public holiday,Spring
Guinea,GIN,5/25/2015,Africa Day,Public holiday,Spring
Guinea,GIN,7/13/2015,Lailat al-Qadr,Public holiday,Summer
Guinea,GIN,7/18/2015,Eid al-Fitr,Public holiday,Summer
Guinea,GIN,8/15/2015,Assumption of Mary,Public holiday,Summer
Guinea,GIN,9/24/2015,Eid al-Adha,Public holiday,Fall
Guinea,GIN,10/2/2015,Independence Day,Public holiday,Fall
Guinea,GIN,12/24/2015,The Prophet's Birthday,Public holiday,Winter
Guinea,GIN,12/25/2015,Christmas Day,Public holiday,Winter
Guinea,GIN,1/1/2016,New Year's Day,Public holiday,Winter
Guinea,GIN,3/28/2016,Easter Monday,Public holiday,Spring
Guinea,GIN,4/3/2016,Second Republic Day,Public holiday,Spring
Guinea,GIN,5/1/2016,Labour Day,Public holiday,Spring
Guinea,GIN,5/25/2016,Africa Day,Public holiday,Spring
Guinea,GIN,7/2/2016,Lailat al-Qadr,Public holiday,Summer
Guinea,GIN,7/7/2016,Eid al-Fitr,Public holiday,Summer
Guinea,GIN,8/15/2016,Assumption of Mary,Public holiday,Summer
Guinea,GIN,9/13/2016,Eid al-Adha,Public holiday,Fall
Guinea,GIN,10/2/2016,Independence Day,Public holiday,Fall
Guinea,GIN,12/12/2016,The Prophet's Birthday,Public holiday,Winter
Guinea,GIN,12/25/2016,Christmas Day,Public holiday,Winter
Guinea,GIN,1/1/2017,New Year's Day,Public holiday,Winter
Guinea,GIN,4/3/2017,Second Republic Day,Public holiday,Spring
Guinea,GIN,4/17/2017,Easter Monday,Public holiday,Spring
Guinea,GIN,5/1/2017,Labour Day,Public holiday,Spring
Guinea,GIN,5/25/2017,Africa Day,Public holiday,Spring
Guinea,GIN,6/21/2017,Lailat al-Qadr,Public holiday,Summer
Guinea,GIN,6/26/2017,Eid al-Fitr,Public holiday,Summer
Guinea,GIN,8/15/2017,Assumption of Mary,Public holiday,Summer
Guinea,GIN,9/2/2017,Eid al-Adha,Public holiday,Fall
Guinea,GIN,10/2/2017,Independence Day,Public holiday,Fall
Guinea,GIN,12/1/2017,The Prophet's Birthday,Public holiday,Winter
Guinea,GIN,12/25/2017,Christmas Day,Public holiday,Winter
Guinea,GIN,1/1/2018,New Year's Day,Public holiday,Winter
Guinea,GIN,4/2/2018,Easter Monday,Public holiday,Spring
Guinea,GIN,4/3/2018,Second Republic Day,Public holiday,Spring
Guinea,GIN,5/1/2018,Labour Day,Public holiday,Spring
Guinea,GIN,5/25/2018,Africa Day,Public holiday,Spring
Guinea,GIN,6/12/2018,Lailat al-Qadr,Public holiday,Summer
Guinea,GIN,6/15/2018,Eid al-Fitr,Public holiday,Summer
Guinea,GIN,8/15/2018,Assumption of Mary,Public holiday,Summer
Guinea,GIN,8/22/2018,Eid al-Adha,Public holiday,Summer
Guinea,GIN,10/2/2018,Independence Day,Public holiday,Fall
Guinea,GIN,11/20/2018,The Prophet's Birthday,Public holiday,Fall
Guinea,GIN,12/25/2018,Christmas Day,Public holiday,Winter
Guinea,GIN,1/1/2019,New Year's Day,Public holiday,Winter
Guinea,GIN,4/3/2019,Second Republic Day,Public holiday,Spring
Guinea,GIN,4/22/2019,Easter Monday,Public holiday,Spring
Guinea,GIN,5/1/2019,Labour Day,Public holiday,Spring
Guinea,GIN,5/25/2019,Africa Day,Public holiday,Spring
Guinea,GIN,5/31/2019,Lailat al-Qadr,Public holiday,Spring
Guinea,GIN,6/4/2019,Eid al-Fitr,Public holiday,Summer
Guinea,GIN,8/12/2019,Eid al-Adha,Public holiday,Summer
Guinea,GIN,8/15/2019,Assumption of Mary,Public holiday,Summer
Guinea,GIN,10/2/2019,Independence Day,Public holiday,Fall
Guinea,GIN,11/10/2019,The Prophet's Birthday,Public holiday,Fall
Guinea,GIN,12/25/2019,Christmas Day,Public holiday,Winter
Gambia,GMB,1/1/2010,New Year,Public holiday,Winter
Gambia,GMB,2/18/2010,Independence Day,Public holiday,Winter
Gambia,GMB,2/25/2010,The Prophet's Birthday,Public holiday,Winter
Gambia,GMB,4/2/2010,Good Friday,Public holiday,Spring
Gambia,GMB,4/5/2010,Easter Monday,Public holiday,Spring
Gambia,GMB,5/1/2010,Labour Day,Public holiday,Spring
Gambia,GMB,5/25/2010,Africa Day,Public holiday,Spring
Gambia,GMB,8/15/2010,Assumption of Mary,Public holiday,Summer
Gambia,GMB,9/5/2010,Lailat al-Qadr,Public holiday,Fall
Gambia,GMB,9/9/2010,Eid al-Fitr,Public holiday,Fall
Gambia,GMB,11/16/2010,Eid al-Adha,Public holiday,Fall
Gambia,GMB,12/17/2010,Ashura,Public holiday,Winter
Gambia,GMB,12/25/2010,Christmas Day,Public holiday,Winter
Gambia,GMB,1/1/2011,New Year,Public holiday,Winter
Gambia,GMB,2/14/2011,The Prophet's Birthday,Public holiday,Winter
Gambia,GMB,2/18/2011,Independence Day,Public holiday,Winter
Gambia,GMB,4/22/2011,Good Friday,Public holiday,Spring
Gambia,GMB,4/25/2011,Easter Monday,Public holiday,Spring
Gambia,GMB,5/1/2011,Labour Day,Public holiday,Spring
Gambia,GMB,5/25/2011,Africa Day,Public holiday,Spring
Gambia,GMB,8/15/2011,Assumption of Mary,Public holiday,Summer
Gambia,GMB,8/26/2011,Lailat al-Qadr,Public holiday,Summer
Gambia,GMB,8/29/2011,Eid al-Fitr,Public holiday,Summer
Gambia,GMB,11/6/2011,Eid al-Adha,Public holiday,Fall
Gambia,GMB,12/6/2011,Ashura,Public holiday,Winter
Gambia,GMB,12/25/2011,Christmas Day,Public holiday,Winter
Gambia,GMB,1/1/2012,New Year,Public holiday,Winter
Gambia,GMB,2/3/2012,The Prophet's Birthday,Public holiday,Winter
Gambia,GMB,2/18/2012,Independence Day,Public holiday,Winter
Gambia,GMB,4/6/2012,Good Friday,Public holiday,Spring
Gambia,GMB,4/9/2012,Easter Monday,Public holiday,Spring
Gambia,GMB,5/1/2012,Labour Day,Public holiday,Spring
Gambia,GMB,5/25/2012,Africa Day,Public holiday,Spring
Gambia,GMB,8/14/2012,Lailat al-Qadr,Public holiday,Summer
Gambia,GMB,8/15/2012,Assumption of Mary,Public holiday,Summer
Gambia,GMB,8/19/2012,Eid al-Fitr,Public holiday,Summer
Gambia,GMB,10/25/2012,Eid al-Adha,Public holiday,Fall
Gambia,GMB,11/25/2012,Ashura,Public holiday,Fall
Gambia,GMB,12/25/2012,Christmas Day,Public holiday,Winter
Gambia,GMB,1/1/2013,New Year,Public holiday,Winter
Gambia,GMB,1/23/2013,The Prophet's Birthday,Public holiday,Winter
Gambia,GMB,2/18/2013,Independence Day,Public holiday,Winter
Gambia,GMB,3/29/2013,Good Friday,Public holiday,Spring
Gambia,GMB,4/1/2013,Easter Monday,Public holiday,Spring
Gambia,GMB,5/1/2013,Labour Day,Public holiday,Spring
Gambia,GMB,5/25/2013,Africa Day,Public holiday,Spring
Gambia,GMB,8/3/2013,Lailat al-Qadr,Public holiday,Summer
Gambia,GMB,8/7/2013,Eid al-Fitr,Public holiday,Summer
Gambia,GMB,8/15/2013,Assumption of Mary,Public holiday,Summer
Gambia,GMB,10/15/2013,Eid al-Adha,Public holiday,Fall
Gambia,GMB,11/14/2013,Ashura,Public holiday,Fall
Gambia,GMB,12/25/2013,Christmas Day,Public holiday,Winter
Gambia,GMB,1/1/2014,New Year,Public holiday,Winter
Gambia,GMB,1/14/2014,The Prophet's Birthday,Public holiday,Winter
Gambia,GMB,2/18/2014,Independence Day,Public holiday,Winter
Gambia,GMB,4/18/2014,Good Friday,Public holiday,Spring
Gambia,GMB,4/21/2014,Easter Monday,Public holiday,Spring
Gambia,GMB,5/1/2014,Labour Day,Public holiday,Spring
Gambia,GMB,5/25/2014,Africa Day,Public holiday,Spring
Gambia,GMB,7/24/2014,Lailat al-Qadr,Public holiday,Summer
Gambia,GMB,7/29/2014,Eid al-Fitr,Public holiday,Summer
Gambia,GMB,8/15/2014,Assumption of Mary,Public holiday,Summer
Gambia,GMB,10/5/2014,Eid al-Adha,Public holiday,Fall
Gambia,GMB,11/3/2014,Ashura,Public holiday,Fall
Gambia,GMB,12/25/2014,Christmas Day,Public holiday,Winter
Gambia,GMB,1/1/2015,New Year,Public holiday,Winter
Gambia,GMB,1/3/2015,The Prophet's Birthday,Public holiday,Winter
Gambia,GMB,2/18/2015,Independence Day,Public holiday,Winter
Gambia,GMB,4/3/2015,Good Friday,Public holiday,Spring
Gambia,GMB,4/6/2015,Easter Monday,Public holiday,Spring
Gambia,GMB,5/1/2015,Labour Day,Public holiday,Spring
Gambia,GMB,5/25/2015,Africa Day,Public holiday,Spring
Gambia,GMB,7/13/2015,Lailat al-Qadr,Public holiday,Summer
Gambia,GMB,7/18/2015,Eid al-Fitr,Public holiday,Summer
Gambia,GMB,8/15/2015,Assumption of Mary,Public holiday,Summer
Gambia,GMB,9/24/2015,Eid al-Adha,Public holiday,Fall
Gambia,GMB,9/25/2015,Eid al-Adha,Public holiday,Fall
Gambia,GMB,9/26/2015,Eid al-Adha,Public holiday,Fall
Gambia,GMB,9/27/2015,Eid al-Adha,Public holiday,Fall
Gambia,GMB,10/24/2015,Ashura,Public holiday,Fall
Gambia,GMB,12/24/2015,The Prophet's Birthday,Public holiday,Winter
Gambia,GMB,12/25/2015,Christmas Day,Public holiday,Winter
Gambia,GMB,1/1/2016,New Year,Public holiday,Winter
Gambia,GMB,2/18/2016,Independence Day,Public holiday,Winter
Gambia,GMB,3/25/2016,Good Friday,Public holiday,Spring
Gambia,GMB,3/28/2016,Easter Monday,Public holiday,Spring
Gambia,GMB,5/1/2016,Labour Day,Public holiday,Spring
Gambia,GMB,5/25/2016,Africa Day,Public holiday,Spring
Gambia,GMB,7/2/2016,Lailat al-Qadr,Public holiday,Summer
Gambia,GMB,7/7/2016,Eid al-Fitr,Public holiday,Summer
Gambia,GMB,8/15/2016,Assumption of Mary,Public holiday,Summer
Gambia,GMB,9/13/2016,Eid al-Adha,Public holiday,Fall
Gambia,GMB,10/12/2016,Ashura,Public holiday,Fall
Gambia,GMB,12/12/2016,The Prophet's Birthday,Public holiday,Winter
Gambia,GMB,12/25/2016,Christmas Day,Public holiday,Winter
Gambia,GMB,1/1/2017,New Year,Public holiday,Winter
Gambia,GMB,2/18/2017,Independence Day,Public holiday,Winter
Gambia,GMB,4/14/2017,Good Friday,Public holiday,Spring
Gambia,GMB,4/17/2017,Easter Monday,Public holiday,Spring
Gambia,GMB,5/1/2017,Labour Day,Public holiday,Spring
Gambia,GMB,5/25/2017,Africa Day,Public holiday,Spring
Gambia,GMB,6/21/2017,Lailat al-Qadr,Public holiday,Summer
Gambia,GMB,6/26/2017,Eid al-Fitr,Public holiday,Summer
Gambia,GMB,8/15/2017,Assumption of Mary,Public holiday,Summer
Gambia,GMB,9/2/2017,Eid al-Adha,Public holiday,Fall
Gambia,GMB,10/1/2017,Ashura,Public holiday,Fall
Gambia,GMB,12/1/2017,The Prophet's Birthday,Public holiday,Winter
Gambia,GMB,12/25/2017,Christmas Day,Public holiday,Winter
Gambia,GMB,1/1/2018,New Year,Public holiday,Winter
Gambia,GMB,2/18/2018,Independence Day,Public holiday,Winter
Gambia,GMB,2/19/2018,Day off for Independence Day,Public holiday,Winter
Gambia,GMB,3/30/2018,Good Friday,Public holiday,Spring
Gambia,GMB,4/2/2018,Easter Monday,Public holiday,Spring
Gambia,GMB,5/1/2018,Labour Day,Public holiday,Spring
Gambia,GMB,5/25/2018,Africa Day,Public holiday,Spring
Gambia,GMB,6/10/2018,Lailat al-Qadr,Public holiday,Summer
Gambia,GMB,6/15/2018,Eid al-Fitr,Public holiday,Summer
Gambia,GMB,8/15/2018,Assumption of Mary,Public holiday,Summer
Gambia,GMB,8/22/2018,Eid al-Adha,Public holiday,Summer
Gambia,GMB,9/20/2018,Ashura,Public holiday,Fall
Gambia,GMB,11/20/2018,The Prophet's Birthday holiday,Public holiday,Fall
Gambia,GMB,11/21/2018,The Prophet's Birthday,Public holiday,Fall
Gambia,GMB,12/25/2018,Christmas Day,Public holiday,Winter
Gambia,GMB,12/26/2018,Boxing Day,Public holiday,Winter
Gambia,GMB,1/1/2019,New Year,Public holiday,Winter
Gambia,GMB,2/18/2019,Independence Day,Public holiday,Winter
Gambia,GMB,4/19/2019,Good Friday,Public holiday,Spring
Gambia,GMB,4/22/2019,Easter Monday,Public holiday,Spring
Gambia,GMB,5/1/2019,Labour Day,Public holiday,Spring
Gambia,GMB,5/25/2019,Africa Day,Public holiday,Spring
Gambia,GMB,5/31/2019,Lailat al-Qadr,Public holiday,Spring
Gambia,GMB,6/4/2019,Eid al-Fitr,Public holiday,Summer
Gambia,GMB,6/5/2019,Eid al-Fitr Holiday,Public holiday,Summer
Gambia,GMB,8/12/2019,Eid al-Adha,Public holiday,Summer
Gambia,GMB,8/15/2019,Assumption of Mary,Public holiday,Summer
Gambia,GMB,9/10/2019,Ashura,Public holiday,Fall
Gambia,GMB,11/10/2019,The Prophet's Birthday,Public holiday,Fall
Gambia,GMB,12/25/2019,Christmas Day,Public holiday,Winter
Guinea-bissau,GNB,1/1/2010,New Year,Public holiday,Winter
Guinea-bissau,GNB,1/20/2010,Heroes Day,Public holiday,Winter
Guinea-bissau,GNB,3/8/2010,International Women's Day,Public holiday,Spring
Guinea-bissau,GNB,5/1/2010,Labour Day,Public holiday,Spring
Guinea-bissau,GNB,8/3/2010,Martyrs' Day,Public holiday,Summer
Guinea-bissau,GNB,9/9/2010,Eid al-Fitr,Public holiday,Fall
Guinea-bissau,GNB,9/24/2010,Independence Day (National Day),Public holiday,Fall
Guinea-bissau,GNB,11/16/2010,Eid al-Adha,Public holiday,Fall
Guinea-bissau,GNB,12/25/2010,Christmas Day,Public holiday,Winter
Guinea-bissau,GNB,1/1/2011,New Year,Public holiday,Winter
Guinea-bissau,GNB,1/20/2011,Heroes Day,Public holiday,Winter
Guinea-bissau,GNB,3/8/2011,International Women's Day,Public holiday,Spring
Guinea-bissau,GNB,5/1/2011,Labour Day,Public holiday,Spring
Guinea-bissau,GNB,8/3/2011,Martyrs' Day,Public holiday,Summer
Guinea-bissau,GNB,8/29/2011,Eid al-Fitr,Public holiday,Summer
Guinea-bissau,GNB,9/24/2011,Independence Day (National Day),Public holiday,Fall
Guinea-bissau,GNB,11/6/2011,Eid al-Adha,Public holiday,Fall
Guinea-bissau,GNB,12/25/2011,Christmas Day,Public holiday,Winter
Guinea-bissau,GNB,1/1/2012,New Year,Public holiday,Winter
Guinea-bissau,GNB,1/20/2012,Heroes Day,Public holiday,Winter
Guinea-bissau,GNB,3/8/2012,International Women's Day,Public holiday,Spring
Guinea-bissau,GNB,5/1/2012,Labour Day,Public holiday,Spring
Guinea-bissau,GNB,8/3/2012,Martyrs' Day,Public holiday,Summer
Guinea-bissau,GNB,8/19/2012,Eid al-Fitr,Public holiday,Summer
Guinea-bissau,GNB,9/24/2012,Independence Day (National Day),Public holiday,Fall
Guinea-bissau,GNB,10/25/2012,Eid al-Adha,Public holiday,Fall
Guinea-bissau,GNB,12/25/2012,Christmas Day,Public holiday,Winter
Guinea-bissau,GNB,1/1/2013,New Year,Public holiday,Winter
Guinea-bissau,GNB,1/20/2013,Heroes Day,Public holiday,Winter
Guinea-bissau,GNB,3/8/2013,International Women's Day,Public holiday,Spring
Guinea-bissau,GNB,5/1/2013,Labour Day,Public holiday,Spring
Guinea-bissau,GNB,8/3/2013,Martyrs' Day,Public holiday,Summer
Guinea-bissau,GNB,8/7/2013,Eid al-Fitr,Public holiday,Summer
Guinea-bissau,GNB,9/24/2013,Independence Day (National Day),Public holiday,Fall
Guinea-bissau,GNB,10/15/2013,Eid al-Adha,Public holiday,Fall
Guinea-bissau,GNB,12/25/2013,Christmas Day,Public holiday,Winter
Guinea-bissau,GNB,1/1/2014,New Year,Public holiday,Winter
Guinea-bissau,GNB,1/20/2014,Heroes Day,Public holiday,Winter
Guinea-bissau,GNB,3/8/2014,International Women's Day,Public holiday,Spring
Guinea-bissau,GNB,5/1/2014,Labour Day,Public holiday,Spring
Guinea-bissau,GNB,7/29/2014,Eid al-Fitr,Public holiday,Summer
Guinea-bissau,GNB,8/3/2014,Martyrs' Day,Public holiday,Summer
Guinea-bissau,GNB,9/24/2014,Independence Day (National Day),Public holiday,Fall
Guinea-bissau,GNB,10/5/2014,Eid al-Adha,Public holiday,Fall
Guinea-bissau,GNB,12/25/2014,Christmas Day,Public holiday,Winter
Guinea-bissau,GNB,1/1/2015,New Year,Public holiday,Winter
Guinea-bissau,GNB,1/20/2015,Heroes Day,Public holiday,Winter
Guinea-bissau,GNB,3/8/2015,International Women's Day,Public holiday,Spring
Guinea-bissau,GNB,5/1/2015,Labour Day,Public holiday,Spring
Guinea-bissau,GNB,7/18/2015,Eid al-Fitr,Public holiday,Summer
Guinea-bissau,GNB,8/3/2015,Martyrs' Day,Public holiday,Summer
Guinea-bissau,GNB,9/24/2015,Eid al-Adha,Public holiday,Fall
Guinea-bissau,GNB,9/24/2015,Independence Day (National Day),Public holiday,Fall
Guinea-bissau,GNB,12/25/2015,Christmas Day,Public holiday,Winter
Guinea-bissau,GNB,1/1/2016,New Year,Public holiday,Winter
Guinea-bissau,GNB,1/20/2016,Heroes Day,Public holiday,Winter
Guinea-bissau,GNB,3/8/2016,International Women's Day,Public holiday,Spring
Guinea-bissau,GNB,5/1/2016,Labour Day,Public holiday,Spring
Guinea-bissau,GNB,7/7/2016,Eid al-Fitr,Public holiday,Summer
Guinea-bissau,GNB,8/3/2016,Martyrs' Day,Public holiday,Summer
Guinea-bissau,GNB,9/13/2016,Eid al-Adha,Public holiday,Fall
Guinea-bissau,GNB,9/24/2016,Independence Day (National Day),Public holiday,Fall
Guinea-bissau,GNB,12/25/2016,Christmas Day,Public holiday,Winter
Guinea-bissau,GNB,1/1/2017,New Year,Public holiday,Winter
Guinea-bissau,GNB,1/20/2017,Heroes Day,Public holiday,Winter
